Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
BIOL,8070,2,Readings in Evolution,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Parkinson,",
,,,,,,,,,,,,,,,,Christopher L,
BIOL,8070,6,Readings in Ecology,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Jodice, Patrick G",
BIOL,8120,1,Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dou, Zhicheng",
BIOL,8140,1,Scientific Writing in Biolog,85%,8%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Sears, Michael W",
BIOL,8430,1,Underst Genetics & Evol Bi,87%,10%,1%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Ptacek, Margaret",
BIOL,8450,1,Understanding Animal Biol,85%,14%,0%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Abernathy, Virginia",
,,,,,,,,,,,,,,,,Ellen,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 23 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
BIOL,8470,1,Understanding Microbiolo,98%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Qanungo, Kaustubha",
,,,,,,,,,,,,,,,,Ratan,
BIOL,8480,1,Understanding Scientific Rs,95%,0%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Ballard, Robert",
,,,,,,,,,,,,,,,,Edward,
BUS,1010,1,Business Foundations,42%,42%,8%,0%,6%,0%,0%,3%,0%,0%,0%,0%,"Tumblin, William",
,,,,,,,,,,,,,,,,Ernest,
BUS,1010,2,Business Foundations,36%,42%,8%,8%,0%,0%,0%,6%,0%,0%,0%,0%,"Tumblin, William",
,,,,,,,,,,,,,,,,Ernest,
BUS,1010,3,Business Foundations,35%,38%,9%,9%,0%,0%,0%,9%,0%,0%,0%,0%,"Balts, Keith W",
BUS,1010,4,Business Foundations,28%,41%,23%,5%,0%,0%,0%,3%,0%,0%,0%,0%,"Balts, Keith W",
BUS,1010,5,Business Foundations,55%,40%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tumblin, William",
,,,,,,,,,,,,,,,,Ernest,
BUS,1010,6,Business Foundations,55%,10%,15%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Tumblin, William",
,,,,,,,,,,,,,,,,Ernest,
BUS,1010,7,Business Foundations,25%,36%,22%,14%,3%,0%,0%,0%,0%,0%,0%,0%,"Kennedy, Alexis",
,,,,,,,,,,,,,,,,Michelle,
BUS,1010,8,Business Foundations,16%,32%,14%,3%,27%,0%,0%,8%,0%,0%,0%,0%,"Kennedy, Alexis",
,,,,,,,,,,,,,,,,Michelle,
BUS,1010,9,Business Foundations,21%,37%,18%,8%,8%,0%,0%,8%,0%,0%,0%,0%,"Onan, David Lander",
BUS,1010,10,Business Foundations,37%,29%,18%,11%,5%,0%,0%,0%,0%,0%,0%,0%,"Onan, David Lander",
BUS,1010,11,Business Foundations,25%,47%,11%,3%,6%,0%,0%,8%,0%,0%,0%,0%,"Tumblin, William",
,,,,,,,,,,,,,,,,Ernest,
BUS,1010,12,Business Foundations,61%,13%,18%,3%,0%,0%,0%,5%,0%,0%,0%,0%,"Tumblin, William",
,,,,,,,,,,,,,,,,Ernest,
BUS,1010,13,Business Foundations,49%,24%,14%,8%,3%,0%,0%,3%,0%,0%,0%,0%,"Danuser, Emily Nicole",
BUS,1010,14,Business Foundations,16%,32%,22%,11%,0%,0%,0%,16%,3%,0%,0%,0%,"Danuser, Emily Nicole",
BUS,2990,5,Leadership Practicum-Self/,74%,19%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Balts, Keith W",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 24 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CAP,1010,1,Clemson Study Abroad Pro,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Wilson, Meredith",
,,,,,,,,,,,,,,,,Fant,
CAP,1010,2,Clemson Study Abroad Pro,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Wilson, Meredith",
,,,,,,,,,,,,,,,,Fant,
CCPD,1620,1,Navigating Social Interacti,50%,17%,8%,0%,0%,0%,0%,8%,17%,0%,0%,0%,"Beeson, Thomas",
,,,,,,,,,,,,,,,,Stuart,
CE,2010,1,Statics,12%,34%,32%,2%,12%,0%,0%,8%,0%,0%,0%,0%,"Sternhagen, Melissa",
,,,,,,,,,,,,,,,,M,
CE,2010,2,Statics,57%,24%,14%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Ross, Brandon E",
CE,2010,3,Statics,14%,29%,29%,4%,11%,0%,0%,14%,0%,0%,0%,0%,"Sternhagen, Melissa",
,,,,,,,,,,,,,,,,M,
CE,2010,4,Statics,13%,36%,26%,5%,8%,0%,0%,13%,0%,0%,0%,0%,"Nilsson, R Kent",
CE,2010,5,Statics,11%,28%,33%,6%,11%,0%,0%,11%,0%,0%,0%,0%,"Stoner, Michael",
,,,,,,,,,,,,,,,,Wallace,
CE,2010,6,Statics,35%,29%,20%,10%,6%,0%,0%,0%,0%,0%,0%,0%,"Stoner, Michael",
,,,,,,,,,,,,,,,,Wallace,
CE,2060,1,Structural Mechanics,13%,33%,32%,7%,12%,0%,0%,3%,0%,0%,0%,0%,"Cousins, Thomas",
,,,,,,,,,,,,,,,,Edford,
CE,2060,2,Structural Mechanics,21%,28%,26%,9%,14%,0%,0%,3%,0%,0%,0%,0%,"Sternhagen, Melissa",
,,,,,,,,,,,,,,,,M,
CE,2080,1,Dynamics,33%,34%,24%,4%,2%,0%,0%,4%,0%,0%,0%,0%,"Kaye, Nigel Gregory",
CE,2080,2,Dynamics,39%,35%,19%,0%,6%,0%,0%,0%,2%,0%,0%,0%,"Kaye, Nigel Gregory",
CE,2550,1,Geomatics,30%,38%,18%,8%,4%,0%,0%,1%,0%,0%,0%,0%,"Sarasua, Wayne A",
CE,2990,16,CE - Springer II - Lecture,85%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rangaraju, Prasada",
,,,,,,,,,,,,,,,,Rao,
CE,2990,117,CE - Springer II - Lab,85%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rangaraju, Prasada",
,,,,,,,,,,,,,,,,Rao,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 25 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CE,3010,1,Structural Analysis,32%,23%,30%,9%,5%,0%,0%,2%,0%,0%,0%,0%,"Cousins, Thomas",
,,,,,,,,,,,,,,,,Edford,
CE,3110,1,Transportation Engr,45%,41%,14%,1%,0%,0%,0%,0%,0%,0%,0%,0%,"Murray-Tuite,",
,,,,,,,,,,,,,,,,Pamela Marie,
CE,3210,1,Geotechnical Engineering,53%,36%,8%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Tasnim, Zakia",
CE,3210,2,Geotechnical Engineering,35%,35%,25%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Andrus, Ronald D.",
CE,3310,1,Constr Engr & Mgmnt,21%,39%,27%,9%,3%,0%,0%,0%,0%,0%,0%,0%,"Rockow, Zoraya",
,,,,,,,,,,,,,,,,Roldan,
CE,3410,1,Intro to Fluid Mechanics,19%,42%,16%,10%,10%,0%,0%,1%,0%,0%,0%,0%,"Khan, Abdul A",
CE,3420,1,Hydraulics & Hydro,26%,30%,39%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Khan, Abdul A",
CE,3420,2,Hydraulics & Hydro,53%,35%,11%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Mishra, Ashok",
CE,3430,2,Intro to Fluid Mechanics La,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kaye, Nigel Gregory",
CE,3430,3,Intro to Fluid Mechanics La,71%,21%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kaye, Nigel Gregory",
CE,3430,4,Intro to Fluid Mechanics La,67%,20%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Kaye, Nigel Gregory",
CE,3510,1,Civil Engineering Materials,46%,40%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rangaraju, Prasada",
,,,,,,,,,,,,,,,,Rao,
CE,3520,1,Econ Eval of Proj,74%,16%,7%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Li, Da",
CE,3520,2,Econ Eval of Proj,58%,33%,7%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Le, Tuyen Thanh",
CE,3530,1,Professional Seminar,90%,8%,1%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Ogle, Jennifer H",
CE,4010,1,Matrix Str Analysis,38%,33%,14%,10%,0%,0%,0%,5%,0%,0%,0%,0%,"Redmond, Laura Mae",
CE,4020,1,Reinfor Con Design,23%,37%,37%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Ross, Brandon E",
CE,4060,1,Struct Steel Design,26%,62%,10%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Stoner, Michael",
,,,,,,,,,,,,,,,,Wallace,
CE,4120,1,Urban Transportation Plan,46%,31%,15%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Khan, Sakib Mahmud",
CE,4210,1,Geotechnical Design,18%,41%,25%,14%,2%,0%,0%,0%,0%,0%,0%,0%,"Ravichandran,",
,,,,,,,,,,,,,,,,Nadarajah,
CE,4390,1,Con Eqpmt Sel & Main,62%,33%,2%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Le, Tuyen Thanh",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 26 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CE,4430,1,Water Resources Engr,14%,43%,21%,14%,0%,0%,0%,7%,0%,0%,0%,0%,"Khan, Abdul A",
CE,4590,1,Capstone Design Proj,35%,53%,10%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Rockow, Zoraya",
,,,,,,,,,,,,,,,,Roldan,
CE,4620,1,Coastal Engr I,12%,52%,28%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Hayter, Earl J",
CE,4910,1,Corrosion and Oxidation,22%,56%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Esmaeilpoursaee,",
,,,,,,,,,,,,,,,,Amirreza,
CE,4910,2,Des Thinkg for Sustain Syst,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chalil Madathil, Kapil",
CE,4910,4,Accident Anal. & Const. Saf,75%,19%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chalil Madathil, Kapil",
CE,4990,11,Cr Inq in Civil Engineering,75%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Li, Da",
CE,6010,1,Matrix Str Analysis,67%,17%,0%,0%,17%,0%,0%,0%,0%,0%,0%,0%,"Redmond, Laura Mae",
CE,6120,1,Urban Transportation Plan,60%,20%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Khan, Sakib Mahmud",
CE,8030,1,Adv Steel Design,44%,48%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Naser, Mohannad Z",
CE,8050,1,Adv Struc Mech,68%,32%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Redmond, Laura Mae",
CE,8080,1,Earthquake Engr,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pang, Weichiang",
CE,8200,1,Geotech Site Charac,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Andrus, Ronald D.",
CE,8530,1,Apps in Traffic En,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chowdhury, Mashrur",
,,,,,,,,,,,,,,,,A,
CE,8890,18,Special Problems I,0%,0%,0%,0%,0%,0%,0%,0% ####,,0%,0%,0%,"Chowdhury, Mashrur",
,,,,,,,,,,,,,,,,A,
CH,1010,1,General Chemistry,5%,16%,33%,16%,19%,0%,0%,10%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,1010,2,General Chemistry,16%,18%,36%,12%,11%,0%,0%,8%,0%,0%,0%,0%,"Schroeder, Jacob D",
CH,1010,3,General Chemistry,28%,25%,26%,9%,5%,0%,0%,7%,0%,0%,0%,0%,"Smith, Ashlyn Dennis",
CH,1010,4,General Chemistry,22%,19%,31%,15%,9%,0%,0%,4%,0%,0%,0%,0%,"Smith, Rhett C",
CH,1010,5,General Chemistry,16%,24%,24%,8%,18%,0%,0%,10%,1%,0%,0%,0%,"Taylor, Dennis F",
CH,1010,400,General Chemistry,14%,14%,26%,17%,16%,0%,0%,10%,2%,0%,0%,0%,"Schvaneveldt,",
,,,,,,,,,,,,,,,,Stephen Jon,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 27 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CH,1020,1,General Chemistry,28%,36%,21%,8%,0%,0%,0%,6%,0%,0%,0%,0%,"Smith, Ashlyn Dennis",
CH,1020,2,General Chemistry,34%,29%,20%,10%,1%,0%,0%,5%,0%,0%,0%,0%,"Taylor, Dennis F",
CH,1020,3,General Chemistry,22%,35%,23%,11%,4%,0%,0%,3%,1%,0%,0%,0%,"Williams, Charles",
,,,,,,,,,,,,,,,,Bryson,
CH,1020,4,General Chemistry,29%,31%,25%,6%,2%,0%,0%,6%,0%,0%,0%,0%,"Williams, Charles",
,,,,,,,,,,,,,,,,Bryson,
CH,1020,5,General Chemistry,47%,28%,14%,6%,2%,0%,0%,3%,0%,0%,0%,0%,"Smith, Ashlyn Dennis",
CH,1020,6,General Chemistry,23%,37%,26%,9%,1%,0%,0%,3%,0%,0%,0%,0%,"Williams, Charles",
,,,,,,,,,,,,,,,,Bryson,
CH,1020,7,General Chemistry,16%,31%,24%,4%,18%,0%,0%,7%,0%,0%,0%,0%,"Geiculescu, Olt E",
CH,1020,8,General Chemistry,16%,34%,18%,15%,7%,0%,0%,10%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,1020,9,General Chemistry,36%,33%,21%,1%,3%,0%,0%,5%,0%,0%,0%,0%,"Schroeder, Jacob D",
CH,1020,10,General Chemistry,26%,39%,24%,5%,6%,0%,0%,0%,0%,0%,0%,0%,"Taylor, Dennis F",
CH,1020,11,General Chemistry,30%,31%,22%,7%,6%,0%,0%,3%,0%,0%,0%,0%,"Schroeder, Jacob D",
CH,1020,50,General Chemistry,63%,26%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schvaneveldt,",
,,,,,,,,,,,,,,,,Stephen Jon,
CH,1020,71,General Chemistry (HON),50%,34%,13%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Hwu, Shiou-jyh",H
CH,1050,1,Chemistry in Context I,44%,24%,12%,11%,0%,0%,0%,9%,0%,0%,0%,0%,"Geiculescu, Olt E",
CH,1060,1,Chemistry in Context II,38%,31%,15%,8%,8%,0%,0%,0%,0%,0%,0%,0%,"Geiculescu, Olt E",
CH,1520,1,Chemistry Communication,84%,6%,3%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Marcus, Richard K",
CH,2010,1,Survey of Organic Chemist,92%,6%,1%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Wetzler, Modi",
CH,2050,1,Intro Inorg Chem,71%,18%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tran, Thao Thi Thanh",
CH,2230,1,Organic Chemistry,23%,17%,25%,12%,17%,0%,0%,5%,0%,0%,0%,0%,"Hickman, Thomas D",
CH,2230,2,Organic Chemistry,29%,26%,20%,10%,13%,0%,0%,2%,0%,0%,0%,0%,"Hickman, Thomas D",
CH,2230,3,Organic Chemistry,21%,20%,23%,13%,15%,0%,0%,8%,0%,0%,0%,0%,"Ennis, Elliot",
CH,2240,1,Organic Chemistry,38%,29%,15%,6%,8%,0%,0%,3%,1%,0%,0%,0%,"Houjeiry, Tania",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 28 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CH,2240,2,Organic Chemistry,39%,40%,9%,4%,5%,0%,0%,2%,0%,0%,0%,0%,"Houjeiry, Tania",
CH,2240,3,Organic Chemistry,21%,44%,14%,10%,7%,0%,0%,4%,0%,0%,0%,0%,"Ennis, Elliot",
CH,2240,4,Organic Chemistry,28%,30%,21%,11%,4%,0%,0%,4%,1%,0%,0%,0%,"Ennis, Elliot",
CH,2240,5,Organic Chemistry,33%,26%,20%,12%,9%,0%,0%,0%,1%,0%,0%,0%,"Hickman, Thomas D",
CH,2240,50,Organic Chemistry,63%,21%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Whitehead, Daniel C",
CH,2270,2,Organic Chem Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,6,Organic Chem Lab,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,9,Organic Chem Lab,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2270,10,Organic Chem Lab,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2280,11,Organic Chem Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,2280,15,Organic Chem Lab,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Plampin, James",
,,,,,,,,,,,,,,,,Nelson,
CH,3320,1,Physical Chemistry,21%,33%,15%,12%,15%,0%,0%,0%,3%,0%,0%,0%,"Stuart, Steven J",
CH,3400,1,Physical Chem Lab,75%,17%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,3400,2,Physical Chem Lab,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,3400,3,Physical Chem Lab,62%,8%,0%,15%,15%,0%,0%,0%,0%,0%,0%,0%,"Cox, Princess MyCia",
CH,3600,1,Chemical Biology,72%,24%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Wetzler, Modi",
CH,4040,1,Bioinorganic Chem,38%,43%,5%,5%,0%,0%,0%,10%,0%,0%,0%,0%,"Brumaghim, Julia",
CH,4110,1,Instrumental Analysis,24%,17%,7%,24%,28%,0%,0%,0%,0%,0%,0%,0%,"Chumanov, George",
CH,4120,2,Instr Analysis Lab,54%,38%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anker, Jeffrey Nathan",
CH,4130,1,Chemistry of Aqueous Syst,88%,9%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lee, Cindy M",
CH,4500,1,Chemistry Capstone,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Houjeiry, Tania",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 29 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CH,4990,12,Cr Inq in Chemistry IV,80%,0%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,"Pennington, William",
,,,,,,,,,,,,,,,,T,
CH,8050,1,Theor Inorg Chem,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kolis, Joseph W",
CH,8220,1,Organic Chem II,45%,0%,27%,0%,18%,0%,0%,0%,9%,0%,0%,0%,"Kim, Byoungmoo",
CH,8510,2,Grad Student Seminar,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saha, Sourav",
CH,9100,1,Select Topic Bioanalytical C,5%,80%,5%,0%,0%,0%,0%,0%,10%,0%,0%,0%,"Garcia Perez, Carlos",
,,,,,,,,,,,,,,,,Diego,
CH,9910,2,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Whitehead, Daniel C",
CH,9910,6,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kim, Byoungmoo",
CH,9910,7,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Rhett C",
CH,9910,10,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kolis, Joseph W",
CH,9910,11,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Marcus, Richard K",
CH,9910,16,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Perahia, Dvora",
CH,9910,23,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Brumaghim, Julia",
CH,9910,25,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Anker, Jeffrey Nathan",
CHE,1300,1,Intro to Chemical Engineer,32%,16%,23%,7%,5%,0%,0%,18%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
CHE,1300,2,Intro to Chemical Engineer,41%,20%,17%,2%,7%,0%,0%,14%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
CHE,2200,1,Chem Engr Thermodynami,48%,26%,11%,8%,5%,0%,0%,2%,0%,0%,0%,0%,"Alba Rubio, Ana",
,,,,,,,,,,,,,,,,Carolina,
CHE,2300,1,Fluids/Heat Transfer,34%,38%,14%,11%,2%,0%,0%,2%,0%,0%,0%,0%,"Yang, Ming",
CHE,2990,1,Creative Inquiry in CHE- N,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Larsen, Jessica Marie",
CHE,2990,4,CI in CHE- PROSTHETICS,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
CHE,3070,1,Unit Ops Lab I,19%,57%,19%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Norfolk, Christopher",
,,,,,,,,,,,,,,,,W,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 30 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CHE,3190,1,Engr Materials,18%,42%,21%,13%,5%,0%,0%,2%,0%,0%,0%,0%,"Ogale, Amod A",
CHE,3530,1,Proc Dyn & Control,50%,35%,13%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Roat, Suzanne",
,,,,,,,,,,,,,,,,Deirdre,
CHE,4330,1,Process Design II,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Roat, Suzanne",
,,,,,,,,,,,,,,,,Deirdre,
CHE,4440,1,"Safety, Env & Prof Practice",0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Husson, Scott M",
CHE,4450,1,Pharmaceutical Engr Proce,92%,6%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Larsen, Jessica Marie",
CHE,8950,1,Graduate Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Husson, Scott M",
CHE,9910,4,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Getman, Rachel B",
CHE,9910,6,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Larsen, Jessica Marie",
CHE,9910,10,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Thies, Mark C",
CHIN,1010,1,Elementary Chinese,36%,29%,21%,0%,7%,0%,0%,7%,0%,0%,0%,0%,"Zhang, Yanhua",
CHIN,4140,1,Philosophy in Medieval Chi,57%,29%,0%,14%,0%,0%,0%,0%,0%,0%,0%,0%,"An, Yanming",
CHIN,4990,1,Slct Tpcs Chin Cult,87%,0%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,"Chen, Su-I",
COM,1010,2,Academic & Professional D,0%,0%,0%,0%,0%,96%,4%,0%,0%,0%,0%,0%,"Pindar, Lori Marlise",
COM,1010,3,Academic & Professional D,0%,0%,0%,0%,0%,96%,4%,0%,0%,0%,0%,0%,"Pindar, Lori Marlise",
COM,1500,1,Intro to Human Communic,76%,18%,2%,1%,2%,0%,0%,2%,0%,0%,0%,0%,"Fecher, Daniel Leland",
COM,1500,2,Intro to Human Communic,93%,4%,1%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Fecher, Daniel Leland",
COM,1500,3,Intro to Human Communic,88%,7%,1%,0%,1%,0%,0%,3%,0%,0%,0%,0%,"Fecher, Daniel Leland",
