Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 19 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,4620,6,Cell Biology Lab (Le,60%,33%,7%,0%,0%,0%,0%,0%,"Feliciano, David M",
BIOL,4620,7,Cell Biology Lab (Le,40%,40%,13%,0%,0%,0%,0%,7%,"Feliciano, David M",
BIOL,4620,8,Cell Biology Lab (Le,27%,33%,40%,0%,0%,0%,0%,0%,"Feliciano, David M",
BIOL,4620,10,Cell Biology Lab (Le,57%,43%,0%,0%,0%,0%,0%,0%,"Feliciano, David M",
BIOL,4620,11,Cell Biology Lab (Le,36%,43%,0%,7%,7%,0%,0%,7%,"Feliciano, David M",
BIOL,4660,1,Evolution of Human B,60%,20%,13%,7%,0%,0%,0%,0%,"Rapaport, Lisa G",
BIOL,4670,1,Principles of Hemato,88%,5%,5%,0%,0%,0%,0%,2%,"Gallicchio, Vincent",
BIOL,4750,1,Comparative Physiolo,30%,43%,14%,0%,8%,0%,0%,5%,"Sears, Michael W",
BIOL,4760,3,Comparative Physiolo,58%,42%,0%,0%,0%,0%,0%,0%,"Sears, Michael W",
BIOL,4930,2,Adv Cancer Research,58%,33%,0%,0%,0%,0%,0%,8%,"Chen, Wen Y",
BIOL,4940,1,Aging Stress Induced,80%,0%,0%,0%,0%,0%,0%,20%,"Cao, Min",
BIOL,4940,1,Aging Stress Induced,80%,0%,0%,0%,0%,0%,0%,20%,"Dong, Yuqing",
BIOL,4940,7,Popular Science Jour,88%,13%,0%,0%,0%,0%,0%,0%,"Katz, Steven B",
BIOL,4940,7,Popular Science Jour,88%,13%,0%,0%,0%,0%,0%,0%,"Temesvari, Lesly",
BIOL,4960,4,MARINE MICRO,27%,33%,27%,13%,0%,0%,0%,0%,"Henson, John Michael",
BIOL,8200,1,Community Ecology,67%,33%,0%,0%,0%,0%,0%,0%,"DeWalt, Saara J",
BIOL,8400,1,Understanding Biolog,83%,10%,1%,0%,2%,0%,0%,3%,"Childress, Michael J",
BIOL,8420,1,Understand Cellular,57%,31%,6%,0%,4%,0%,0%,2%,"Feliciano, David M",
BIOL,8440,1,Understanding the Hu,65%,29%,3%,0%,2%,0%,0%,0%,"Jordan, Heidi Lynn",
BUS,1010,1,Business Foundations,42%,47%,11%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,1,Business Foundations,42%,47%,11%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,1,Business Foundations,42%,47%,11%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,2,Business Foundations,16%,53%,26%,5%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,2,Business Foundations,16%,53%,26%,5%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,2,Business Foundations,16%,53%,26%,5%,0%,0%,0%,0%,"Edge, Sandy",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 20 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BUS,1010,3,Business Foundations,26%,58%,11%,0%,0%,0%,0%,5%,"Edge, Sandy",
BUS,1010,3,Business Foundations,26%,58%,11%,0%,0%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,3,Business Foundations,26%,58%,11%,0%,0%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,4,Business Foundations,39%,44%,17%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,4,Business Foundations,39%,44%,17%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,4,Business Foundations,39%,44%,17%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,5,Business Foundations,56%,33%,6%,6%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,5,Business Foundations,56%,33%,6%,6%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,5,Business Foundations,56%,33%,6%,6%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,6,Business Foundations,53%,47%,0%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,6,Business Foundations,53%,47%,0%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,6,Business Foundations,53%,47%,0%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,7,Business Foundations,16%,37%,32%,5%,5%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,7,Business Foundations,16%,37%,32%,5%,5%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,7,Business Foundations,16%,37%,32%,5%,5%,0%,0%,5%,"Edge, Sandy",
BUS,1010,8,Business Foundations,11%,42%,37%,5%,0%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,8,Business Foundations,11%,42%,37%,5%,0%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,8,Business Foundations,11%,42%,37%,5%,0%,0%,0%,5%,"Edge, Sandy",
BUS,1010,9,Business Foundations,35%,29%,24%,0%,6%,0%,0%,6%,"Edge, Sandy",
BUS,1010,9,Business Foundations,35%,29%,24%,0%,6%,0%,0%,6%,"De Iulio, Edward Bar",
BUS,1010,9,Business Foundations,35%,29%,24%,0%,6%,0%,0%,6%,"Giebner, Michael G",
BUS,1010,10,Business Foundations,22%,40%,26%,3%,5%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,10,Business Foundations,22%,40%,26%,3%,5%,0%,0%,5%,"Edge, Sandy",
BUS,1010,10,Business Foundations,22%,40%,26%,3%,5%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,11,Business Foundations,32%,58%,0%,0%,5%,0%,0%,5%,"Edge, Sandy",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 21 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BUS,1010,11,Business Foundations,32%,58%,0%,0%,5%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,11,Business Foundations,32%,58%,0%,0%,5%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,11,Business Foundations,32%,58%,0%,0%,5%,0%,0%,5%,"Tumblin, William Ern",
BUS,1010,12,Business Foundations,26%,63%,11%,0%,0%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,12,Business Foundations,26%,63%,11%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,12,Business Foundations,26%,63%,11%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,12,Business Foundations,26%,63%,11%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,13,Business Foundations,21%,47%,26%,0%,0%,0%,0%,5%,"Edge, Sandy",
BUS,1010,13,Business Foundations,21%,47%,26%,0%,0%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,13,Business Foundations,21%,47%,26%,0%,0%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,13,Business Foundations,21%,47%,26%,0%,0%,0%,0%,5%,"Tumblin, William Ern",
BUS,1010,14,Business Foundations,47%,32%,16%,0%,0%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,14,Business Foundations,47%,32%,16%,0%,0%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,14,Business Foundations,47%,32%,16%,0%,0%,0%,0%,5%,"Edge, Sandy",
BUS,1010,14,Business Foundations,47%,32%,16%,0%,0%,0%,0%,5%,"Tumblin, William Ern",
BUS,1010,15,Business Foundations,26%,68%,0%,5%,0%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,15,Business Foundations,26%,68%,0%,5%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,15,Business Foundations,26%,68%,0%,5%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,15,Business Foundations,26%,68%,0%,5%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,16,Business Foundations,16%,53%,26%,0%,0%,0%,0%,5%,"Giebner, Michael G",
BUS,1010,16,Business Foundations,16%,53%,26%,0%,0%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,16,Business Foundations,16%,53%,26%,0%,0%,0%,0%,5%,"Edge, Sandy",
BUS,1010,16,Business Foundations,16%,53%,26%,0%,0%,0%,0%,5%,"Tumblin, William Ern",
BUS,1010,17,Business Foundations,37%,26%,32%,0%,5%,0%,0%,0%,"Edge, Sandy",
BUS,1010,17,Business Foundations,37%,26%,32%,0%,5%,0%,0%,0%,"Giebner, Michael G",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 22 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BUS,1010,17,Business Foundations,37%,26%,32%,0%,5%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,17,Business Foundations,37%,26%,32%,0%,5%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,18,Business Foundations,11%,53%,26%,5%,5%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,18,Business Foundations,11%,53%,26%,5%,5%,0%,0%,0%,"Edge, Sandy",
BUS,1010,18,Business Foundations,11%,53%,26%,5%,5%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,18,Business Foundations,11%,53%,26%,5%,5%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,19,Business Foundations,11%,42%,21%,5%,21%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,19,Business Foundations,11%,42%,21%,5%,21%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,19,Business Foundations,11%,42%,21%,5%,21%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,19,Business Foundations,11%,42%,21%,5%,21%,0%,0%,0%,"Edge, Sandy",
BUS,1010,20,Business Foundations,47%,47%,4%,0%,2%,0%,0%,0%,"Edge, Sandy",
BUS,1010,20,Business Foundations,47%,47%,4%,0%,2%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,20,Business Foundations,47%,47%,4%,0%,2%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,20,Business Foundations,47%,47%,4%,0%,2%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,21,Business Foundations,32%,47%,5%,0%,0%,0%,0%,16%,"Edge, Sandy",
BUS,1010,21,Business Foundations,32%,47%,5%,0%,0%,0%,0%,16%,"Giebner, Michael G",
BUS,1010,21,Business Foundations,32%,47%,5%,0%,0%,0%,0%,16%,"De Iulio, Edward Bar",
BUS,1010,22,Business Foundations,37%,58%,5%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,22,Business Foundations,37%,58%,5%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,22,Business Foundations,37%,58%,5%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,23,Business Foundations,21%,63%,16%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,23,Business Foundations,21%,63%,16%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,23,Business Foundations,21%,63%,16%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,24,Business Foundations,33%,56%,11%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,24,Business Foundations,33%,56%,11%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 23 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BUS,1010,24,Business Foundations,33%,56%,11%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,25,Business Foundations,32%,47%,16%,0%,5%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,25,Business Foundations,32%,47%,16%,0%,5%,0%,0%,0%,"Edge, Sandy",
BUS,1010,25,Business Foundations,32%,47%,16%,0%,5%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,26,Business Foundations,21%,47%,26%,0%,5%,0%,0%,0%,"Edge, Sandy",
BUS,1010,26,Business Foundations,21%,47%,26%,0%,5%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,26,Business Foundations,21%,47%,26%,0%,5%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,27,Business Foundations,25%,40%,35%,0%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,27,Business Foundations,25%,40%,35%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,27,Business Foundations,25%,40%,35%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,29,Business Foundations,12%,35%,35%,12%,0%,0%,0%,6%,"Giebner, Michael G",
BUS,1010,29,Business Foundations,12%,35%,35%,12%,0%,0%,0%,6%,"Edge, Sandy",
BUS,1010,29,Business Foundations,12%,35%,35%,12%,0%,0%,0%,6%,"De Iulio, Edward Bar",
BUS,1010,29,Business Foundations,12%,35%,35%,12%,0%,0%,0%,6%,"Hebert, Renee J",
BUS,1010,30,Business Foundations,22%,44%,17%,6%,0%,0%,0%,11%,"Giebner, Michael G",
BUS,1010,30,Business Foundations,22%,44%,17%,6%,0%,0%,0%,11%,"De Iulio, Edward Bar",
BUS,1010,30,Business Foundations,22%,44%,17%,6%,0%,0%,0%,11%,"Edge, Sandy",
BUS,1010,30,Business Foundations,22%,44%,17%,6%,0%,0%,0%,11%,"Hebert, Renee J",
BUS,1010,31,Business Foundations,12%,59%,24%,0%,0%,0%,0%,6%,"Giebner, Michael G",
BUS,1010,31,Business Foundations,12%,59%,24%,0%,0%,0%,0%,6%,"Edge, Sandy",
BUS,1010,31,Business Foundations,12%,59%,24%,0%,0%,0%,0%,6%,"Hebert, Renee J",
BUS,1010,31,Business Foundations,12%,59%,24%,0%,0%,0%,0%,6%,"De Iulio, Edward Bar",
BUS,1010,32,Business Foundations,31%,62%,8%,0%,0%,0%,0%,0%,"Giebner, Michael G",
BUS,1010,32,Business Foundations,31%,62%,8%,0%,0%,0%,0%,0%,"Lucas, Richard A",
BUS,1010,32,Business Foundations,31%,62%,8%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 24 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BUS,1010,32,Business Foundations,31%,62%,8%,0%,0%,0%,0%,0%,"Edge, Sandy",
CE,2010,2,Statics,32%,25%,25%,7%,0%,0%,0%,11%,"Chen, Qiushi",
CE,2010,3,Statics,24%,24%,29%,5%,13%,0%,0%,5%,"Schiff, Scott D",
CE,2010,4,Statics,20%,29%,22%,2%,7%,0%,0%,20%,"Sternhagen, Melissa",
CE,2010,5,Statics,24%,29%,20%,7%,2%,0%,0%,18%,"Sternhagen, Melissa",
CE,2010,6,Statics,40%,23%,14%,5%,7%,0%,0%,12%,"Yasmin, Nighat",
CE,2010,7,Statics,38%,30%,19%,3%,3%,0%,0%,8%,"Pang, Weichiang",
CE,2060,1,Structural Mechanics,14%,16%,51%,8%,6%,0%,0%,4%,"Nielson, Bryant G",
CE,2080,2,Dynamics,16%,24%,24%,18%,8%,0%,0%,11%,"Sternhagen, Melissa",
CE,2080,4,Dynamics,5%,30%,35%,15%,10%,0%,0%,5%,"Sternhagen, Melissa",
CE,2550,1,Geomatics,32%,38%,24%,1%,1%,0%,0%,4%,"Sarasua, Wayne A",
CE,3010,1,Structural Analysis,30%,43%,11%,0%,14%,0%,0%,3%,"Csernak, Stephen F",
CE,3010,2,Structural Analysis,21%,31%,34%,6%,6%,0%,0%,2%,"Nielson, Bryant G",
CE,3110,1,Transportation Engr,74%,17%,4%,2%,2%,0%,0%,0%,"Ogle, Jennifer H",
CE,3210,1,Geotechnical Enginee,31%,46%,15%,0%,6%,0%,0%,2%,"Chen, Qiushi",
CE,3310,1,Constr Engr & Mgmnt,41%,42%,9%,4%,4%,0%,0%,0%,"Burati, James L",
CE,3410,1,Intro to Fluid Mech,19%,38%,26%,11%,4%,0%,0%,2%,"Kaye, Nigel Gregory",
CE,3410,2,Intro to Fluid Mech,17%,31%,28%,9%,7%,0%,0%,7%,"Khan, Abdul A",
CE,3420,1,Hydraulics & Hydro,38%,40%,13%,5%,5%,0%,0%,0%,"Mishra, Ashok",
CE,3510,1,Civil Engineering Ma,34%,50%,10%,2%,4%,0%,0%,0%,"Esmaeilpoursaee, Ami",
CE,3510,2,Civil Engineering Ma,38%,32%,21%,3%,6%,0%,0%,0%,"Putman, Bradley J",
CE,3520,1,Econ Eval of Proj,37%,33%,12%,8%,8%,0%,0%,1%,"Huang, Yongxi",
CE,3530,1,Professional Seminar,79%,13%,8%,0%,0%,0%,0%,0%,"Andrus, Ronald D.",
CE,4060,1,Struct Steel Design,21%,32%,28%,17%,2%,0%,0%,0%,"Csernak, Stephen F",
CE,4080,1,Struct Loads & Sys,22%,50%,6%,17%,6%,0%,0%,0%,"Nielson, Bryant G",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 25 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CE,4100,1,Traffic Engr Oper,6%,50%,22%,22%,0%,0%,0%,0%,"Huang, Yongxi",
CE,4240,1,Earth Slopes & Struc,24%,42%,24%,5%,3%,0%,0%,3%,"Ravichandran, Nadara",
CE,4340,1,Const Est Proj Cont,61%,32%,5%,2%,0%,0%,0%,0%,"Piratla, Kalyan Ram",
CE,4360,1,Sustainable Constr,84%,16%,0%,0%,0%,0%,0%,0%,"Klotz, Leidy E",
CE,4390,1,Con Eqpmt Sel & Main,56%,34%,7%,0%,2%,0%,0%,0%,"Burati, James L",
CE,4430,1,Water Resources Engr,45%,9%,36%,0%,0%,0%,0%,9%,"Khan, Abdul A",
CE,4560,1,Pave Design & Constr,37%,42%,17%,3%,0%,0%,0%,2%,"Putman, Bradley J",
CE,4590,1,Capstone Design Proj,25%,57%,10%,8%,0%,0%,0%,0%,"Csernak, Stephen F",
CE,4820,1,Groundwater & Contam,42%,25%,17%,0%,0%,0%,0%,17%,"Murdoch, Lawrence C",
CE,4990,52,C I in Civil Engr/CE,90%,0%,0%,0%,0%,0%,0%,10%,"Ogle, Jennifer H",
CE,6080,1,Struct Loads & Sys,42%,46%,13%,0%,0%,0%,0%,0%,"Nielson, Bryant G",
CE,6100,1,Traffic Engr Oper,75%,25%,0%,0%,0%,0%,0%,0%,"Huang, Yongxi",
CE,6240,1,Earth Slopes & Struc,50%,38%,13%,0%,0%,0%,0%,0%,"Ravichandran, Nadara",
CE,6360,1,Sustainable Constr,69%,13%,19%,0%,0%,0%,0%,0%,"Klotz, Leidy E",
CE,8020,1,Adv R/C Design,40%,58%,0%,0%,0%,0%,0%,3%,"Schiff, Scott D",
CE,8060,1,Dyn Analys of Struc,54%,38%,8%,0%,0%,0%,0%,0%,Atamturktur Russcher,
CE,8210,1,Advanced Soil Mech,71%,29%,0%,0%,0%,0%,0%,0%,"Andrus, Ronald D.",
CE,8220,1,Foundation Engr,85%,15%,0%,0%,0%,0%,0%,0%,"Ravichandran, Nadara",
CE,8540,1,Travl Demnd Forecast,53%,40%,7%,0%,0%,0%,0%,0%,"Sarasua, Wayne A",
CE,8930,5,Connected Vehicle Te,50%,42%,0%,0%,0%,0%,0%,8%,"Chowdhury, Mashrur A",
CH,1010,1,General Chemistry,25%,37%,21%,12%,5%,0%,0%,1%,"Taylor, Dennis F",
CH,1010,2,General Chemistry,9%,42%,27%,9%,8%,0%,0%,4%,"Kreider-Mueller, Ava",
CH,1010,3,General Chemistry,23%,39%,20%,8%,6%,0%,0%,5%,"Taylor, Dennis F",
CH,1010,4,General Chemistry,24%,31%,20%,14%,4%,0%,0%,7%,"Taylor, Dennis F",
CH,1010,5,General Chemistry,11%,29%,32%,15%,11%,0%,0%,2%,"Kreider-Mueller, Ava",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 26 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CH,1010,6,General Chemistry,22%,36%,18%,10%,11%,0%,0%,2%,"Hickman, Thomas D",
CH,1010,7,General Chemistry,22%,38%,23%,8%,8%,0%,0%,1%,"Hickman, Thomas D",
CH,1010,8,General Chemistry,20%,34%,24%,6%,10%,0%,0%,6%,"Rillings, Kenneth Wi",
CH,1010,9,General Chemistry,13%,32%,26%,12%,10%,0%,0%,6%,"Kreider-Mueller, Ava",
CH,1010,10,General Chemistry,19%,24%,21%,18%,16%,0%,0%,3%,"Wilson, Christopher",
CH,1010,11,General Chemistry,22%,37%,23%,9%,3%,0%,0%,6%,"Houjeiry, Tania Issa",
CH,1010,12,General Chemistry,11%,27%,28%,20%,9%,0%,0%,5%,"Wilson, Christopher",
CH,1010,13,General Chemistry,18%,29%,30%,8%,11%,0%,0%,4%,"Geiculescu, Olt E",
CH,1010,14,General Chemistry,23%,39%,24%,9%,2%,0%,0%,3%,"Taylor, Dennis F",
CH,1010,15,General Chemistry: M,34%,31%,22%,6%,6%,0%,0%,0%,"Houjeiry, Tania Issa",
CH,1010,16,General Chemistry (R,20%,45%,26%,3%,3%,0%,0%,3%,"Houjeiry, Tania Issa",
CH,1010,17,General Chemistry (R,15%,43%,27%,7%,5%,0%,0%,3%,"Rillings, Kenneth Wi",
CH,1010,18,General Chemistry (R,17%,44%,25%,7%,4%,0%,0%,3%,"Rillings, Kenneth Wi",
CH,1010,19,General Chemistry: C,32%,39%,19%,8%,0%,0%,0%,1%,"Christensen, Kenneth",
CH,1010,51,General Chemistry (H,68%,29%,2%,0%,0%,0%,0%,0%,"Hwu, Shiou-jyh",H
CH,1010,52,General Chemistry (H,58%,39%,0%,3%,0%,0%,0%,0%,"Thrasher, Joseph Stu",H
CH,1020,1,General Chemistry,32%,26%,27%,9%,2%,0%,0%,3%,"Schvaneveldt, Stephe",
CH,1020,2,General Chemistry,28%,32%,19%,9%,5%,0%,0%,7%,"Schvaneveldt, Stephe",
CH,1020,3,General Chemistry,24%,24%,25%,17%,3%,0%,0%,7%,"Schvaneveldt, Stephe",
CH,1020,400,General Chemistry (O,11%,24%,27%,16%,11%,0%,0%,11%,"Schvaneveldt, Stephe",
CH,1050,1,Chem in Context I,26%,56%,17%,2%,0%,0%,0%,0%,"Geiculescu, Olt E",
CH,1050,2,Chem in Context I,41%,47%,6%,2%,3%,0%,0%,2%,"Geiculescu, Olt E",
CH,1410,1,Chem Orientation,72%,20%,6%,0%,0%,0%,0%,2%,"Creager, Stephen E",
CH,2010,1,Survey of Organic Ch,44%,32%,8%,3%,4%,0%,0%,8%,"Hickman, Thomas D",
CH,2010,2,Survey of Organic Ch,45%,37%,12%,3%,0%,0%,0%,4%,"Hickman, Thomas D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 27 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CH,2020,1,Surv of Organic Chem,83%,17%,0%,0%,0%,0%,0%,0%,"O'Connor, Sean",
CH,2020,9,Surv of Organic Chem,89%,0%,0%,0%,0%,0%,0%,11%,"O'Connor, Sean",
CH,2020,10,Surv of Organic Chem,67%,20%,7%,0%,0%,0%,0%,7%,"O'Connor, Sean",
CH,2020,11,Surv of Organic Chem,53%,20%,7%,0%,0%,0%,0%,20%,"O'Connor, Sean",
CH,2020,12,Surv of Organic Chem,69%,19%,13%,0%,0%,0%,0%,0%,"O'Connor, Sean",
CH,2230,1,Organic Chemistry,9%,20%,31%,12%,11%,0%,0%,17%,"Arya, Dev Priya",
CH,2230,2,Organic Chemistry,35%,29%,18%,8%,3%,0%,0%,7%,"Smith, Rhett C",
CH,2230,3,Organic Chemistry,30%,34%,19%,4%,10%,0%,0%,2%,"Schroeder, Jacob D",
CH,2230,4,Organic Chemistry,20%,28%,24%,17%,3%,0%,0%,7%,"Wetzler, Modi",
CH,2230,5,Organic Chemistry,26%,30%,25%,9%,3%,0%,0%,7%,"Wetzler, Modi",
CH,2230,6,Organic Chemistry,38%,34%,21%,2%,1%,0%,0%,4%,"Houjeiry, Tania Issa",
CH,2230,7,Organic Chemistry,37%,36%,15%,6%,1%,0%,0%,5%,"Schroeder, Jacob D",
CH,2240,1,Organic Chemistry,31%,30%,22%,9%,2%,0%,0%,6%,"Schroeder, Jacob D",
CH,2240,2,Organic Chemistry,30%,37%,21%,5%,5%,0%,0%,2%,"Schroeder, Jacob D",
CH,2270,1,Organic Chem Lab,86%,0%,7%,0%,0%,0%,0%,7%,"O'Connor, Sean",
CH,2270,2,Organic Chem Lab,81%,6%,6%,0%,6%,0%,0%,0%,"O'Connor, Sean",
CH,2270,7,Organic Chem Lab,60%,7%,7%,0%,0%,0%,0%,27%,"O'Connor, Sean",
CH,2270,11,Organic Chem Lab,69%,13%,0%,0%,0%,0%,0%,19%,"O'Connor, Sean",
CH,2270,14,Organic Chem Lab,88%,13%,0%,0%,0%,0%,0%,0%,"O'Connor, Sean",
CH,2270,15,Organic Chem Lab,69%,25%,6%,0%,0%,0%,0%,0%,"O'Connor, Sean",
CH,2270,16,Organic Chem Lab,88%,6%,0%,0%,0%,0%,0%,6%,"O'Connor, Sean",
CH,2270,17,Organic Chem Lab,69%,19%,0%,0%,0%,0%,0%,13%,"O'Connor, Sean",
CH,2270,19,Organic Chem Lab,88%,13%,0%,0%,0%,0%,0%,0%,"O'Connor, Sean",
